1,3,10145,0.0095102,-0.0033191,-0.01788,0.00039742
1,3,8257,0.0095102,-0.0032802,-0.017647,0.00065262
3,3,6999,0.0095102,-0.010326,-0.0042721,0.00088282
5,3,26644,0.0095102,0.0042148,0.020318,0.00016496
7,3,511,0.0095102,0.0042656,0.020327,0.00016472
6,3,24625,0.0095102,-0.017634,-0.00072021,0.00044614
7,3,25375,0.0095102,-0.019077,-0.0012976,3.0493e-05
8,2,22306,0.0095102,-0.0034899,-0.017424,0.0012953
14,2,7568,0.0095102,-0.018906,-0.0014961,0.00029257
14,2,4112,0.0095102,-0.016898,-0.00042993,0.00058159
14,2,22464,0.0095102,-0.01705,-0.00055039,3.4852e-16
16,1,6307,0.0095102,-0.018156,-0.00096176,0.00010659
19,1,18742,0.0095102,0.0063732,0.01857,1.6235e-15
3,3,7224,0.0095102,-0.010439,-0.0045352,0.00082798
3,3,3768,0.0095102,-0.0083195,-0.0033525,0.00025801
5,3,1893,0.0095102,-0.0032096,-0.017844,0.00011354
9,2,19737,0.0095102,-0.0183,-0.001057,0.00016139
10,2,15371,0.0095102,-0.010593,-0.0043413,0.00057646
11,2,24520,0.0095102,-0.018115,-0.00091445,4.0918e-05
12,2,25047,0.0095102,0.0040577,0.020022,0.000449
12,2,21735,0.0095102,0.2795,0.036545,0.065445
13,2,20658,0.0095102,-0.015407,3.1544e-05,0.0015023
13,2,20610,0.0095102,-0.015407,3.1544e-05,0.0015023
14,2,25393,0.0095102,-0.019077,-0.0012976,3.0493e-05
16,1,18196,0.0095102,-0.0183,-0.001057,0.00016139
17,1,20044,0.0095102,-0.0084537,-0.0035729,0.00077403
19,1,27175,0.0095102,0.0040577,0.020022,0.000449
20,1,5581,0.0095102,-0.017399,-0.0006294,0.00057962
2,3,14640,0.0095102,-0.018161,-0.00096986,0.00011029
3,3,3977,0.0095102,-0.0083195,-0.0033525,0.00025801
3,3,2729,-98.142,-4.3711e-16,-5.0037e-17,294.45
3,3,1193,0.0095102,-0.01813,-0.0014504,0.00033151
2,3,22208,0.0095102,-0.016351,-0.00028963,0.00016563
4,3,2063,0.0095102,-0.0156,-0.0019476,0.0015333
4,3,18399,0.0095102,-0.016107,-0.0002406,0.00036946
5,3,18054,0.0095102,0.0063732,0.01857,2.6976e-15
5,3,8838,0.0095102,0.0042827,0.020049,0.00069627
9,2,3546,0.0095102,-0.017145,-0.0025476,0.00312
11,2,18889,0.0095102,-0.016291,-0.00023181,0.00016563
12,2,15320,0.0095102,0.0043224,0.020346,0.00015243
13,2,2355,0.0095102,0.27137,-0.02626,0.11862
14,2,17954,0.0095102,-0.019077,-0.0013281,6.0985e-05
16,1,11749,0.0095102,-0.01819,-0.0014762,0.00028104
21,1,10281,0.0095102,-0.019014,-0.0017655,0.00084142
2,3,881,0.0095102,-0.018948,-0.0012461,0.00010227
6,3,17236,0.0095102,-0.017588,-0.00073667,0.00038069
7,3,3570,0.0095102,-0.018906,-0.0014961,0.00029257
8,2,2917,0.0095102,-0.016185,-0.0021477,6.4107e-16
9,2,1723,0.0095102,-0.018948,-0.0012461,0.00010227
10,2,23997,0.0095102,-0.010643,-0.0043231,0.00066897
11,2,19482,0.0095102,-0.016291,-0.00023181,0.00016563
12,2,16217,0.0095102,0.0063732,0.01857,1.5247e-15
12,2,27337,0.0095102,0.0044337,0.020382,0.00029352
13,2,9348,0.0095102,-0.01737,-0.0011148,0.0013862
14,2,17923,0.0095102,-0.019077,-0.0013281,6.0985e-05
15,1,2661,0.0095102,-0.016185,-0.0021477,8.1601e-16
15,1,19413,0.0095102,-0.0013035,-0.016679,0.0039314
19,1,19385,0.0095102,0.0041249,0.020234,0.00041309
19,1,17561,0.0095102,0.0063732,0.01857,3.1877e-15
21,1,20570,0.0095102,-0.01705,-0.00055039,5.0101e-16
21,1,22042,0.0095102,-0.019041,-0.0012656,9.9023e-05
1,3,11525,0.0095102,-0.0031575,-0.017859,0.00010792
2,3,22210,0.0095102,-0.016351,-0.00028963,0.00016563
5,3,18168,0.0095102,0.0063732,0.01857,1.5253e-15
7,3,22803,0.0095102,-0.01705,-0.00055039,3.3105e-16
7,3,19027,0.0095102,-0.018957,-0.0015111,0.00032469
7,3,13747,0.0095102,-0.016905,-0.0035988,0.0035276
8,2,8454,0.0095102,-0.0032073,-0.01784,0.00011212
8,2,14454,0.0095102,0.27612,-0.051032,0.11783
9,2,24908,0.0095102,-0.018217,-0.00098063,0.00012153
14,2,22420,0.0095102,-0.01705,-0.00055039,6.9289e-16
14,2,14772,0.0095102,-0.018941,-0.0012443,0.00011747
14,2,27684,0.0095102,-0.019042,-0.0012672,9.5076e-05
15,1,20470,0.0095102,-0.0014957,-0.016662,0.0038131
15,1,14278,0.0095102,-0.0012986,-0.019636,0.0065658
16,1,23383,0.0095102,-0.018217,-0.00098063,0.00012153
18,1,22082,0.0095102,-0.018331,-0.00099351,0.00022478
18,1,15922,0.0095102,-0.018117,-0.0011787,0.00035466
20,1,2512,0.0095102,-0.0086968,-0.0055134,0.0060017
1,3,2358,0.0095102,-0.016185,-0.0021477,1.5793e-15
4,3,24434,0.0095102,-0.018115,-0.00091445,4.0918e-05
5,3,5497,0.0095102,0.004327,0.020354,0.00015797
5,3,31209,0.0095102,0.0042136,0.020316,0.00016805
5,3,25321,0.0095102,0.27828,0.036512,0.066391
8,2,14455,0.0095102,-0.0012013,-0.018216,0.0045455
9,2,17677,0.0095102,-0.016011,-0.0019153,0.00087023
9,2,9901,0.0095102,-0.018193,-0.0012611,0.00039518
11,2,17724,0.0095102,-0.016107,-0.0002406,0.00036946
13,2,22790,0.0095102,-0.017504,-0.00065917,0.00036727
15,1,3239,0.0095102,-0.016185,-0.0021477,6.6482e-16
15,1,183,0.0095102,-0.018154,-0.00092688,0.00011675
15,1,12871,0.0095102,-0.0031575,-0.017859,0.00010792
16,1,14520,0.0095102,-0.016121,-0.00333,0.0031975
16,1,11560,0.0095102,-0.01819,-0.0014762,0.00028104
17,1,3856,0.0095102,-0.0083195,-0.0033525,0.00025801
18,1,7235,0.0095102,-0.018133,-0.0012026,0.0003336
18,1,24931,0.0095102,-0.018115,-0.00091445,4.0918e-05
5,3,7786,0.0095102,0.0044024,0.020323,0.00023145
6,3,16231,0.0095102,-0.01525,-0.0015856,0.0024248
8,2,11672,0.0095102,0.27662,-0.056043,0.12785
9,2,26446,0.0095102,-0.01839,-0.001052,0.00026476
12,2,4492,0.0095102,0.28021,0.037091,0.066867
21,1,24429,0.0095102,-0.019077,-0.0012976,3.0493e-05
