1,3,14801,20.671,-0.021664,-0.019449,3.7333e-14
1,3,12449,0.1873,0.00015216,0.00019586,3.6691e-15
1,3,12417,0.1873,0.00015216,0.00019586,4.2899e-15
1,3,10897,0.1873,0.00015216,0.00019586,5.3518e-15
1,3,10865,0.1873,0.00015216,0.00019586,6.5855e-15
1,3,9937,0.1873,0.00015216,0.00019586,7.6562e-15
1,3,9105,0.1873,0.00015216,0.00019586,1.0367e-14
1,3,7217,0.1873,0.00015216,0.00019586,8.0135e-15
1,3,6465,0.1873,0.00015216,0.00019586,4.7573e-15
1,3,3361,0.1873,0.00015216,0.00019586,3.1913e-15
1,3,3297,20.671,-0.021664,-0.019449,2.8647e-14
1,3,2705,0.1873,0.00015216,0.00019586,7.9446e-15
2,3,2798,0.1873,0.00015216,0.00019586,1.0766e-14
2,3,398,0.1873,0.00015216,0.00019586,4.186e-15
1,3,22209,0.1873,0.00015216,0.00019586,5.6172e-15
1,3,20017,20.671,-0.021664,-0.019449,2.4189e-14
1,3,17729,0.1873,0.00015216,0.00019586,5.2812e-15
1,3,17041,0.1873,0.00015216,0.00019586,4.5457e-15
2,3,20782,0.1873,0.00015216,0.00019586,6.6456e-15
2,3,11550,0.1873,0.00015216,0.00019586,7.6509e-15
2,3,10110,20.671,-0.021664,-0.019449,3.6244e-13
2,3,6478,0.1873,0.00015216,0.00019586,5.1481e-15
2,3,5902,0.1873,0.00015216,0.00019586,7.5659e-15
2,3,5886,0.1873,0.00015216,0.00019586,6.6405e-15
3,3,3895,0.1873,0.00015216,0.00019586,7.8005e-15
2,3,28110,0.1873,0.00015216,0.00019586,6.2279e-15
2,3,27182,0.1873,0.00015216,0.00019586,3.9725e-15
2,3,26894,20.671,-0.021664,-0.019449,1.0327e-13
2,3,22974,20.671,-0.021664,-0.019449,4.2919e-13
2,3,21742,0.1873,0.00015216,0.00019586,3.7968e-15
3,3,23431,0.1873,0.00015216,0.00019586,7.577e-15
3,3,22231,0.1873,0.00015216,0.00019586,3.3167e-15
3,3,19047,20.671,-0.021664,-0.019449,4.0992e-14
3,3,16135,0.1873,0.00015216,0.00019586,3.7269e-13
3,3,15335,0.1873,0.00015216,0.00019586,2.8522e-12
4,3,14189,0.1873,0.00015216,0.00019586,4.4136e-15
4,3,13645,0.1873,0.00015216,0.00019586,4.9619e-15
4,3,12173,20.671,-0.021664,-0.019449,1.0911e-12
4,3,10141,0.1873,0.00015216,0.00019586,2.8281e-13
4,3,8589,0.1873,0.00015216,0.00019586,7.3386e-15
4,3,7837,0.1873,0.00015216,0.00019586,1.7245e-14
4,3,6973,0.1873,0.00015216,0.00019586,1.0411e-14
4,3,5757,0.1873,0.00015216,0.00019586,5.6245e-15
4,3,5677,0.1873,0.00015216,0.00019586,5.4541e-15
4,3,5405,0.1873,0.00015216,0.00019586,6.2597e-15
4,3,3069,0.1873,0.00015216,0.00019586,3.4623e-15
4,3,269,0.1873,0.00015216,0.00019586,2.1109e-15
5,3,4580,0.1873,0.00015216,0.00019586,7.4983e-15
5,3,3060,0.1873,0.00015216,0.00019586,6.8309e-15
4,3,23773,0.1873,0.00015216,0.00019586,5.2866e-15
4,3,22269,0.1873,0.00015216,0.00019586,3.9117e-15
4,3,21725,20.671,-0.021664,-0.019449,3.3873e-13
4,3,16381,0.1873,0.00015216,0.00019586,3.2511e-15
4,3,15101,0.1873,0.00015216,0.00019586,2.6923e-15
5,3,17156,20.671,-0.021664,-0.019449,3.8265e-14
5,3,15844,0.1873,0.00015216,0.00019586,2.8685e-13
5,3,15140,20.671,-0.021664,-0.019449,3.6239e-14
5,3,14644,20.671,-0.021664,-0.019449,5.2468e-14
5,3,9252,0.1873,0.00015216,0.00019586,5.033e-15
5,3,7796,0.1873,0.00015216,0.00019586,7.6892e-15
5,3,7604,0.1873,0.00015216,0.00019586,6.3198e-15
5,3,6580,0.1873,0.00015216,0.00019586,6.2826e-15
5,3,6276,0.1873,0.00015216,0.00019586,5.2654e-15
5,3,5460,0.1873,0.00015216,0.00019586,4.9053e-15
6,3,5137,0.1873,0.00015216,0.00019586,6.1308e-15
6,3,3569,20.671,-0.021664,-0.019449,3.4318e-13
6,3,2401,0.1873,0.00015216,0.00019586,8.9458e-15
6,3,433,0.1873,0.00015216,0.00019586,7.3221e-13
5,3,28772,20.671,-0.021664,-0.019449,5.1514e-14
5,3,28692,0.1873,0.00015216,0.00019586,3.7265e-15
5,3,28404,0.1873,0.00015216,0.00019586,2.8849e-15
5,3,27572,0.1873,0.00015216,0.00019586,5.2337e-15
5,3,23668,0.1873,0.00015216,0.00019586,5.1498e-13
5,3,23540,0.1873,0.00015216,0.00019586,4.5867e-15
5,3,22868,0.1873,0.00015216,0.00019586,9.644e-15
5,3,22052,0.1873,0.00015216,0.00019586,6.1836e-15
5,3,21316,20.671,-0.021664,-0.019449,2.6611e-14
6,3,20705,0.1873,0.00015216,0.00019586,4.0536e-15
6,3,16385,20.671,-0.021664,-0.019449,8.0789e-14
6,3,9217,0.1873,0.00015216,0.00019586,2.416e-15
7,3,9167,0.1873,0.00015216,0.00019586,6.7281e-15
7,3,9135,0.1873,0.00015216,0.00019586,4.5156e-15
7,3,7887,0.1873,0.00015216,0.00019586,6.8712e-15
7,3,3615,0.1873,0.00015216,0.00019586,6.9427e-15
7,3,2479,0.1873,0.00015216,0.00019586,5.093e-15
6,3,27185,20.671,-0.021664,-0.019449,6.3607e-14
6,3,26673,0.1873,0.00015216,0.00019586,3.419e-15
6,3,26321,0.1873,0.00015216,0.00019586,6.8967e-15
6,3,23713,20.671,-0.021664,-0.019449,6.7556e-13
