1,3,14609,-0.089757,0.0174,0.07921,1.8906e-13
1,3,13297,0.047489,-0.001295,-0.0093601,4.1771e-13
1,3,12161,0.047489,-0.001295,-0.0093601,2.2346e-14
1,3,8849,-0.089757,0.0174,0.07921,1.0785e-13
1,3,4977,0.047489,-0.001295,-0.0093601,1.7719e-14
1,3,2849,0.047489,-0.001295,-0.0093601,2.3569e-14
1,3,2017,0.047489,-0.001295,-0.0093601,2.409e-14
1,3,1713,0.047489,-0.001295,-0.0093601,1.1292e-14
1,3,865,0.047489,-0.001295,-0.0093601,5.9127e-15
1,3,177,-0.089757,0.0174,0.07921,2.2115e-13
1,3,65,0.047489,-0.001295,-0.0093601,9.023e-15
2,3,3806,0.047489,-0.001295,-0.0093601,7.7259e-15
2,3,3374,0.047489,-0.001295,-0.0093601,1.2196e-14
1,3,25521,0.047489,-0.001295,-0.0093601,6.2282e-15
1,3,25121,0.047489,-0.001295,-0.0093601,9.2081e-15
1,3,22769,0.047489,-0.001295,-0.0093601,5.9176e-15
1,3,21809,0.047489,-0.001295,-0.0093601,1.0097e-14
1,3,16705,0.047489,-0.001295,-0.0093601,5.9859e-15
2,3,19150,-0.089757,0.0174,0.07921,1.1152e-13
2,3,18222,0.047489,-0.001295,-0.0093601,2.4567e-14
2,3,15534,0.047489,-0.001295,-0.0093601,1.4681e-14
2,3,12174,0.047489,-0.001295,-0.0093601,5.4269e-15
2,3,11182,0.047489,-0.001295,-0.0093601,1.0549e-14
2,3,9118,0.047489,-0.001295,-0.0093601,8.8336e-15
2,3,7966,0.047489,-0.001295,-0.0093601,7.1285e-15
2,3,7918,0.047489,-0.001295,-0.0093601,1.0797e-14
2,3,6110,-0.089757,0.0174,0.07921,5.3113e-14
2,3,5070,0.047489,-0.001295,-0.0093601,1.5028e-14
3,3,4775,0.047489,-0.001295,-0.0093601,2.0587e-14
2,3,24462,0.047489,-0.001295,-0.0093601,9.2738e-15
3,3,18487,0.047489,-0.001295,-0.0093601,2.2997e-14
3,3,17031,0.047489,-0.001295,-0.0093601,1.4421e-14
3,3,16295,0.047489,-0.001295,-0.0093601,8.7912e-15
3,3,14887,0.047489,-0.001295,-0.0093601,1.6432e-14
3,3,14231,-0.089757,0.0174,0.07921,5.9534e-14
3,3,13543,0.047489,-0.001295,-0.0093601,2.3777e-14
3,3,12951,0.047489,-0.001295,-0.0093601,1.8129e-14
3,3,11911,0.047489,-0.001295,-0.0093601,1.6141e-14
3,3,10295,-0.089757,0.0174,0.07921,9.7382e-14
3,3,9975,0.047489,-0.001295,-0.0093601,3.5801e-13
4,3,14221,0.047489,-0.001295,-0.0093601,5.7703e-15
4,3,13389,0.047489,-0.001295,-0.0093601,2.5032e-14
4,3,13357,0.047489,-0.001295,-0.0093601,1.1368e-14
4,3,11661,0.047489,-0.001295,-0.0093601,1.5651e-14
4,3,11069,0.047489,-0.001295,-0.0093601,1.9996e-14
4,3,8669,0.047489,-0.001295,-0.0093601,9.9959e-15
4,3,6445,0.047489,-0.001295,-0.0093601,1.8336e-14
4,3,4269,0.047489,-0.001295,-0.0093601,1.7286e-14
4,3,3725,0.047489,-0.001295,-0.0093601,8.8025e-15
4,3,2541,0.047489,-0.001295,-0.0093601,8.6252e-15
4,3,1309,-0.089757,0.0174,0.07921,2.9759e-13
4,3,1181,0.047489,-0.001295,-0.0093601,3.9211e-15
5,3,3892,0.047489,-0.001295,-0.0093601,1.0513e-14
5,3,2964,0.047489,-0.001295,-0.0093601,1.5461e-14
4,3,24461,0.047489,-0.001295,-0.0093601,3.1825e-14
4,3,23405,0.047489,-0.001295,-0.0093601,1.2509e-14
4,3,20845,0.047489,-0.001295,-0.0093601,1.0226e-14
4,3,19133,0.047489,-0.001295,-0.0093601,6.4118e-15
5,3,20788,0.047489,-0.001295,-0.0093601,8.4823e-15
5,3,20468,-0.089757,0.0174,0.07921,7.3445e-14
5,3,20116,0.047489,-0.001295,-0.0093601,1.8171e-14
5,3,19908,-0.089757,0.0174,0.07921,7.9361e-14
5,3,17076,0.047489,-0.001295,-0.0093601,1.246e-14
5,3,15476,-0.089757,0.0174,0.07921,3.4541e-14
5,3,14868,0.047489,-0.001295,-0.0093601,8.5921e-15
5,3,11588,0.047489,-0.001295,-0.0093601,1.0829e-14
5,3,11332,0.047489,-0.001295,-0.0093601,1.6979e-14
5,3,10916,0.047489,-0.001295,-0.0093601,7.5742e-15
5,3,9540,-0.089757,0.0174,0.07921,5.5591e-14
5,3,8868,0.047489,-0.001295,-0.0093601,1.7699e-13
5,3,7652,-0.089757,0.0174,0.07921,5.4056e-14
6,3,4593,0.047489,-0.001295,-0.0093601,7.8199e-15
6,3,3937,0.047489,-0.001295,-0.0093601,9.8902e-15
6,3,1921,0.047489,-0.001295,-0.0093601,9.3303e-15
6,3,1057,-0.089757,0.0174,0.07921,1.3267e-13
5,3,27684,0.047489,-0.001295,-0.0093601,6.8571e-15
5,3,22548,0.047489,-0.001295,-0.0093601,9.9125e-15
5,3,21572,0.047489,-0.001295,-0.0093601,2.2371e-13
6,3,18273,-0.089757,0.0174,0.07921,3.8221e-14
6,3,17873,0.047489,-0.001295,-0.0093601,1.0944e-14
6,3,13665,0.047489,-0.001295,-0.0093601,1.2033e-14
6,3,12241,0.047489,-0.001295,-0.0093601,1.0047e-14
6,3,10849,0.047489,-0.001295,-0.0093601,6.8715e-15
6,3,9425,0.047489,-0.001295,-0.0093601,8.8046e-15
6,3,9393,0.047489,-0.001295,-0.0093601,1.0179e-14
6,3,8609,0.047489,-0.001295,-0.0093601,6.492e-15
6,3,8481,0.047489,-0.001295,-0.0093601,1.5715e-14
6,3,6465,0.047489,-0.001295,-0.0093601,1.1349e-14
7,3,8719,0.047489,-0.001295,-0.0093601,2.2783e-14
7,3,8175,0.047489,-0.001295,-0.0093601,1.1332e-14
7,3,4607,0.047489,-0.001295,-0.0093601,1.0029e-14
