2,3,9486,0.003872,0.10226,0.0050867,9.3301e-13
4,3,19997,0.003872,0.10226,0.0050867,4.6171e-12
5,3,11412,0.003872,0.10226,0.0050867,2.8375e-13
5,3,9124,0.003872,0.10226,0.0050867,9.9814e-16
6,3,305,0.003872,0.10226,0.0050867,2.0604e-12
5,3,30036,0.003872,0.10226,0.0050867,9.9904e-13
5,3,26996,0.003872,0.10226,0.0050867,1.1842e-15
6,3,20225,0.003872,0.10226,0.0050867,4.0179e-13
6,3,26113,0.003872,0.10226,0.0050867,5.7621e-12
6,3,21825,0.003872,0.10226,0.0050867,1.1413e-15
7,3,24943,0.003872,0.10226,0.0050867,3.0955e-15
8,2,1362,0.003872,0.10226,0.0050867,8.9713e-11
8,2,16626,0.003872,0.10226,0.0050866,2.5884e-11
9,2,17944,0.003872,0.10226,0.0050867,3.7441e-13
9,2,17128,0.003872,0.10226,0.0050867,3.7441e-13
9,2,11656,0.003872,0.10226,0.0050867,4.3734e-12
9,2,8600,0.003872,0.10226,0.0050867,7.4281e-13
9,2,23912,0.003872,0.10226,0.0050867,1.0389e-11
10,2,19562,0.003872,0.10226,0.0050867,8.0387e-16
11,2,3079,0.003872,0.10226,0.0050867,1.0891e-13
12,2,1862,0.003872,0.10226,0.0050866,6.2169e-16
12,2,24166,0.003872,0.10226,0.0050869,2.5004e-10
13,2,18689,0.003872,0.10226,0.0050867,4.0209e-13
13,2,11265,0.003872,0.10226,0.0050867,3.5844e-13
13,2,6577,0.003872,0.10226,0.0050867,8.5823e-16
14,2,4880,0.003872,0.10226,0.0050867,2.4826e-11
13,2,21713,0.003872,0.10226,0.0050867,1.9986e-15
14,2,21680,0.003872,0.10226,0.0050867,1.2256e-15
14,2,21152,0.003872,0.10226,0.0050867,1.4082e-15
14,2,13040,0.003872,0.10226,0.0050867,2.9091e-13
15,1,18034,0.003872,0.10226,0.0050869,3.0666e-09
16,1,10675,0.003872,0.10226,0.0050867,4.3733e-12
16,1,21923,0.003872,0.10226,0.0050869,2.2576e-10
16,1,19427,0.003872,0.10226,0.0050867,1.5995e-12
17,1,20411,0.003872,0.10226,0.0050867,8.1798e-16
17,1,12635,0.003872,0.10226,0.0050867,1.1157e-15
18,1,23390,0.003872,0.10226,0.0050867,2.9816e-15
18,1,11854,0.003872,0.10226,0.0050867,2.0112e-12
19,1,10950,0.003872,0.10226,0.0050867,1.7412e-15
19,1,23558,0.003872,0.10226,0.0050869,2.4139e-10
20,1,22588,0.003872,0.10226,0.0050867,3.6526e-12
21,1,12567,0.003872,0.10226,0.0050867,8.4663e-13
1,3,1362,0.003872,0.10226,0.0050867,8.9714e-11
1,3,16674,0.003872,0.10226,0.0050866,2.5884e-11
3,3,16680,0.003872,0.10226,0.0050867,3.1492e-12
3,3,12296,0.003872,0.10226,0.0050867,1.4911e-15
5,3,2165,0.003872,0.10226,0.0050866,9.486e-11
5,3,16197,0.003872,0.10226,0.0050867,1.0843e-15
6,3,2722,0.003872,0.10226,0.0050867,9.922e-12
5,3,27029,0.003872,0.10226,0.0050867,8.5438e-16
6,3,8738,0.003872,0.10226,0.0050867,5.7639e-12
7,3,5072,0.003872,0.10226,0.0050867,2.4825e-11
7,3,4576,0.003872,0.10226,0.0050867,1.908e-11
6,3,23778,0.003872,0.10226,0.0050867,4.58e-12
7,3,18032,0.003872,0.10226,0.0050869,2.0655e-09
7,3,16320,0.003872,0.10226,0.0050867,1.1577e-15
7,3,11968,0.003872,0.10226,0.0050867,2.9081e-13
7,3,9632,0.003872,0.10226,0.0050867,9.3692e-12
8,2,25219,0.003872,0.10226,0.0050866,9.209e-16
8,2,14419,0.003872,0.10226,0.0050866,1.5135e-12
9,2,10569,0.003872,0.10226,0.0050869,2.5894e-10
9,2,22841,0.003872,0.10226,0.0050867,1.0389e-11
9,2,20153,0.003872,0.10226,0.0050867,1.5999e-12
10,2,7435,0.003872,0.10226,0.0050867,8.5597e-12
12,2,14007,0.003872,0.10226,0.0050867,1.4576e-15
12,2,1879,0.003872,0.10226,0.0050866,1.5117e-15
12,2,1383,0.003872,0.10226,0.0050866,5.7803e-16
13,2,4722,0.003872,0.10226,0.0050867,1.4361e-12
13,2,25922,0.003872,0.10226,0.0050867,5.762e-12
14,2,23841,0.003872,0.10226,0.0050867,3.5192e-12
14,2,17521,0.003872,0.10226,0.0050867,1.2696e-15
14,2,17361,0.003872,0.10226,0.0050867,1.2516e-15
14,2,25953,0.003872,0.10226,0.0050867,3.3482e-15
14,2,25905,0.003872,0.10226,0.0050867,4.3987e-15
17,1,7020,0.003872,0.10226,0.0050867,1.925e-13
18,1,15359,0.003872,0.10226,0.0050867,3.6531e-12
19,1,11207,0.003872,0.10226,0.0050867,1.0249e-15
21,1,13624,0.003872,0.10226,0.0050867,8.4659e-13
1,3,13619,-133.81,-146.01,1.0225e-08,594.39
2,3,2816,0.003872,0.10226,0.0050867,1.0802e-12
2,3,11840,0.003872,0.10226,0.0050867,1.3116e-11
2,3,9248,0.003872,0.10226,0.0050867,9.3364e-13
2,3,7008,0.003872,0.10226,0.0050867,1.5768e-12
2,3,5376,0.003872,0.10226,0.0050867,1.9577e-10
3,3,20777,0.003872,0.10226,0.0050867,3.7108e-12
4,3,9647,0.003872,0.10226,0.0050867,6.5e-13
5,3,9398,0.003872,0.10226,0.0050867,1.378e-15
5,3,30998,0.003872,0.10226,0.0050867,8.0975e-12
6,3,17123,0.003872,0.10226,0.0050867,7.8489e-16
6,3,14979,0.003872,0.10226,0.0050867,6.4839e-12
7,3,6097,0.003872,0.10226,0.0050867,2.4825e-11
7,3,3377,0.003872,0.10226,0.0050867,1.7862e-11
8,2,4804,0.003872,0.10226,-198.65,595.97
7,3,25745,0.003872,0.10226,0.0050867,3.925e-15
8,2,25300,0.003872,0.10226,0.0050866,1.2238e-15
9,2,3130,0.003872,0.10226,0.0050867,1.0807e-12
9,2,22778,0.003872,0.10226,0.0050867,1.039e-11
10,2,19628,0.003872,0.10226,0.0050867,9.7457e-16
12,2,9176,0.003872,0.10226,0.0050867,1.3878e-15
12,2,5976,0.003872,0.10226,0.0050867,2.619e-12
12,2,1832,0.003872,0.10226,0.0050866,4.4109e-16
12,2,1736,0.003872,0.10226,0.0050866,4.6661e-16
12,2,27240,0.003872,0.10226,0.0050867,9.9878e-13
12,2,17784,0.003872,0.10226,0.0050869,2.5004e-10
13,2,18851,0.003872,0.10226,0.0050867,4.0181e-13
13,2,8835,0.003872,0.10226,0.0050867,5.7626e-12
14,2,20514,0.003872,0.10226,0.0050867,1.0757e-15
14,2,10674,0.003872,0.10226,0.0050867,8.446e-13
15,1,10772,0.003872,0.10226,0.0050866,2.7925e-11
17,1,2125,0.003872,0.10226,0.0050867,2.6914e-10
17,1,19901,0.003872,0.10226,0.0050867,6.5421e-16
17,1,13309,0.003872,0.10226,0.0050867,1.2141e-15
17,1,6621,0.003872,0.10226,0.0050867,1.9265e-13
18,1,2528,0.003872,0.10226,0.0050867,1.0788e-13
18,1,18544,0.003872,0.10226,0.0050867,4.6283e-12
19,1,6712,0.003872,0.10226,0.0050867,2.4192e-12
19,1,17912,0.003872,0.10226,0.0050869,3.6498e-10
20,1,8414,0.003872,0.10226,0.0050867,5.7626e-12
20,1,1022,0.003872,0.10226,0.0050867,2.0606e-12
20,1,20366,0.003872,0.10226,0.0050867,1.0541e-15
21,1,12473,0.003872,0.10226,0.0050867,8.4646e-13
21,1,10825,0.003872,0.10226,0.0050867,2.915e-13
1,3,13172,0.003872,0.10226,0.0050866,6.9141e-11
2,3,11521,0.003872,0.10226,0.0050869,2.2083e-10
2,3,23393,0.003872,0.10226,0.0050867,1.9978e-11
2,3,23345,0.003872,0.10226,0.0050867,1.9978e-11
2,3,21937,0.003872,0.10226,0.0050867,1.0389e-11
4,3,14416,0.003872,0.10226,0.0050867,1.5772e-12
4,3,400,0.003872,0.10226,0.0050867,2.0116e-12
5,3,8439,0.003872,0.10226,0.0050867,1.9951e-12
